,org/jhotdraw/app/AbstractApplication.java,org/jhotdraw/app/AbstractProject.java,org/jhotdraw/app/Application.java,org/jhotdraw/app/DefaultApplicationModel.java,org/jhotdraw/app/DefaultOSXApplication.java,org/jhotdraw/app/DefaultSDIApplication.java,org/jhotdraw/beans/AbstractBean.java,org/jhotdraw/draw/AbstractDrawing.java,org/jhotdraw/draw/action/AbstractViewAction.java,org/jhotdraw/draw/action/JPopupButton.java,org/jhotdraw/draw/action/PaletteMenuItemUI.java,org/jhotdraw/draw/action/SwingWorker.java,org/jhotdraw/draw/action/ToolBarButtonFactory.java,org/jhotdraw/draw/action/VerticalGridLayout.java,org/jhotdraw/draw/action/ZoomAction.java,org/jhotdraw/draw/AttributeKey.java,org/jhotdraw/draw/AttributeKeys.java,org/jhotdraw/draw/Constrainer.java,org/jhotdraw/draw/DefaultDrawingEditor.java,org/jhotdraw/draw/DefaultDrawing.java,org/jhotdraw/draw/DefaultDrawingView.java,org/jhotdraw/draw/DrawingEditor.java,org/jhotdraw/draw/DrawingEvent.java,org/jhotdraw/draw/Drawing.java,org/jhotdraw/draw/DrawingListener.java,org/jhotdraw/draw/DrawingView.java,org/jhotdraw/draw/Figure.java,org/jhotdraw/draw/FigureLayerComparator.java,org/jhotdraw/draw/FigureSelectionEvent.java,org/jhotdraw/draw/FigureSelectionListener.java,org/jhotdraw/draw/GridConstrainer.java,org/jhotdraw/draw/HandleEvent.java,org/jhotdraw/draw/Handle.java,org/jhotdraw/draw/Options.java,org/jhotdraw/draw/Tool.java,org/jhotdraw/geom/Dimension2DDouble.java,org/jhotdraw/geom/Insets2DDouble.java,org/jhotdraw/gui/datatransfer/CompositeTransferable.java,org/jhotdraw/gui/PlacardScrollPaneLayout.java,org/jhotdraw/samples/draw/DrawApplet.java,org/jhotdraw/samples/draw/DrawApplicationModel.java,org/jhotdraw/samples/draw/DrawFigureFactory.java,org/jhotdraw/samples/draw/DrawingPanel.java,org/jhotdraw/samples/draw/DrawProject.java,org/jhotdraw/samples/draw/Main.java,org/jhotdraw/samples/net/Main.java,org/jhotdraw/samples/net/NetApplet.java,org/jhotdraw/samples/net/NetApplicationModel.java,org/jhotdraw/samples/net/NetFactory.java,org/jhotdraw/samples/net/NetProject.java,org/jhotdraw/samples/pert/Main.java,org/jhotdraw/samples/pert/PertApplet.java,org/jhotdraw/samples/pert/PertApplicationModel.java,org/jhotdraw/samples/pert/PertFactory.java,org/jhotdraw/samples/pert/PertProject.java,org/jhotdraw/undo/CompositeEdit.java,org/jhotdraw/undo/UndoRedoManager.java,org/jhotdraw/util/LocaleUtil.java,org/jhotdraw/util/ResourceBundleUtil.java,org/jhotdraw/util/ReversedList.java,org/jhotdraw/xml/DefaultDOMFactory.java,org/jhotdraw/xml/DOMFactory.java,org/jhotdraw/xml/DOMInput.java,org/jhotdraw/xml/DOMOutput.java,org/jhotdraw/xml/DOMStorable.java,org/jhotdraw/xml/NanoXMLLiteDOMInput.java,org/jhotdraw/xml/NanoXMLLiteDOMOutput.java,org/jhotdraw/xml/XMLTransferable.java
440,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,6,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
441,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
442,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
443,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
444,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
445,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
446,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
447,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
448,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
449,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
450,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
451,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
452,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
453,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
454,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
455,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
456,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
457,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
458,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
459,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
460,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
461,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,6,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
462,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
463,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
464,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
465,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
466,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,3,2,11,11,3,10,12,12,12,7,12,12,9
467,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
468,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,10,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
469,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
470,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
471,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
472,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
473,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
474,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
475,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
476,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
477,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
478,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
479,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
480,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,9,3,3,2,3,3,3,9,3,3,3,3,9,3,3,3,3,7,7,10,2,5,6,8,6,2,1,1,5,6,11,2,1,5,6,11,2,3,2,12,12,3,11,13,13,13,13,13,13,10
481,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
482,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
483,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
484,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
485,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
486,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
487,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
488,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
489,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
490,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
491,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
492,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
493,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
494,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
495,1,2,1,3,1,1,3,4,5,6,6,7,8,6,5,9,9,2,10,11,12,2,12,12,4,10,11,4,12,12,10,12,12,12,13,10,14,15,2,7,13,9,13,2,1,1,7,13,16,2,1,7,13,16,2,4,2,8,8,12,16,17,14,14,17,17,17,15
496,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
497,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
498,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
499,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
500,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
501,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
502,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
503,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
504,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,9,3,3,2,3,3,3,9,3,3,3,3,9,3,3,3,2,7,7,10,2,5,6,8,6,2,1,1,5,6,11,2,1,5,6,11,2,3,2,12,12,3,11,13,13,13,13,13,13,10
505,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
506,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
507,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
508,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
509,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
510,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
511,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
512,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
513,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
514,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
515,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
516,1,2,1,3,1,1,3,4,5,6,6,7,8,6,5,9,9,2,10,11,12,2,12,12,4,10,11,4,12,12,10,12,12,12,13,10,14,15,2,7,13,9,13,2,1,1,7,13,16,2,1,7,13,16,2,4,2,8,8,12,16,17,14,14,17,17,17,15
517,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
518,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
519,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
520,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
521,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
522,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
523,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
524,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
525,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
526,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
527,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
528,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
529,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
